age,height,sex,ethnic,errors,fev1_predicted,fev1_lln,fev1_uln,fev1_z,fev1_pp,fvc_predicted,fvc_lln,fvc_uln,fvc_z,fvc_pp,fev1fvc_predicted,fev1fvc_lln,fev1fvc_uln,fev1fvc_z,fev1fvc_pp,fef2575_predicted,fef2575_lln,fef2575_uln,fef2575_z,fef2575_pp,fef75_predicted,fef75_lln,fef75_uln,fef75_z,fef75_pp,fev075_predicted,fev075_lln,fev075_uln,fev075_z,fev075_pp,fev075fvc_predicted,fev075fvc_lln,fev075fvc_uln,fev075fvc_z,fev075fvc_pp,tlco_predicted,tlco_lln,tlco_uln,tlco_z,tlco_pp,dlco_predicted,dlco_lln,dlco_uln,dlco_z,dlco_pp,kcosi_predicted,kcotr_predicted,kcosi_lln,kcosi_uln,kcotr_lln,kcotr_uln,kcosi_z,kcosi_pp,kcotr_z,kcotr_pp,va_predicted,va_lln,va_uln,va_z,va_pp,frc_predicted,frc_lln,frc_uln,frc_z,frc_pp,tlc_predicted,tlc_lln,tlc_uln,tlc_z,tlc_pp,rv_predicted,rv_lln,rv_uln,rv_z,rv_pp,rvtlc_predicted,rvtlc_lln,rvtlc_uln,rvtlc_z,rvtlc_pp,erv_predicted,erv_lln,erv_uln,erv_z,erv_pp,ic_predicted,ic_lln,ic_uln,ic_z,ic_pp,vc_predicted,vc_lln,vc_uln,vc_z,vc_pp,frc_mbw_predicted,frc_mbw_lln,frc_mbw_uln,frc_mbw_z,frc_mbw_pp,lci_predicted,lci_lln,lci_uln,lci_z,lci_pp
36,193,F,0,,4.421,3.37,5.42,0,0,5.482,4.207,6.789,0,0,0.814,0.709,0.897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.621,7.642,11.965,0,0,28.737,22.827,35.741,0,0,1.349,4.03,1.066,1.666,3.184,4.978,0,0,0,0,7.086,5.864,8.418,0,0,4.079,2.88,5.597,0,0,7.638,6.249,9.177,0,0,1.882,1.026,3.052,0,0,23.559,13.95,34.025,0,0,2.086,1.043,3.458,0,0,3.681,2.557,4.815,0,0,5.728,4.585,6.862,0,0,4.614,3.302,6.074,0,0,6.225,5.519,7.065,0,0
36,194,M,0,,5.06,3.901,6.162,0,0,6.325,4.893,7.779,0,0,0.805,0.703,0.889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.743,9.986,15.915,0,0,38.062,29.829,47.539,0,0,1.554,4.643,1.233,1.9,3.682,5.675,0,0,0,0,8.247,6.753,9.85,0,0,4.201,2.857,5.906,0,0,8.757,7.064,10.471,0,0,1.93,0.997,3.1,0,0,21.656,12.35,31.553,0,0,2.245,1.052,3.823,0,0,4.684,3.361,5.955,0,0,6.858,5.501,8.254,0,0,4.917,3.521,6.47,0,0,6.225,5.519,7.065,0,0
36,194,F,0,,4.476,3.412,5.488,0,0,5.557,4.265,6.881,0,0,0.814,0.708,0.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.701,7.706,12.066,0,0,28.978,23.018,36.041,0,0,1.345,4.016,1.062,1.661,3.173,4.961,0,0,0,0,7.166,5.931,8.513,0,0,4.134,2.919,5.672,0,0,7.726,6.322,9.284,0,0,1.909,1.04,3.095,0,0,23.558,13.95,34.024,0,0,2.118,1.058,3.51,0,0,3.72,2.584,4.866,0,0,5.791,4.636,6.937,0,0,4.705,3.369,6.192,0,0,6.225,5.519,7.065,0,0
36,195,M,0,,5.125,3.951,6.24,0,0,6.414,4.962,7.888,0,0,0.804,0.702,0.888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.876,10.091,16.081,0,0,38.459,30.14,48.035,0,0,1.551,4.633,1.23,1.896,3.674,5.663,0,0,0,0,8.351,6.838,9.974,0,0,4.261,2.898,5.991,0,0,8.861,7.149,10.597,0,0,1.956,1.01,3.14,0,0,21.654,12.349,31.55,0,0,2.285,1.071,3.892,0,0,4.738,3.399,6.022,0,0,6.94,5.567,8.352,0,0,5.014,3.593,6.595,0,0,6.225,5.519,7.065,0,0
36,195,F,0,,4.531,3.454,5.555,0,0,5.633,4.322,6.975,0,0,0.813,0.708,0.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.783,7.771,12.167,0,0,29.22,23.211,36.342,0,0,1.34,4.003,1.059,1.655,3.163,4.945,0,0,0,0,7.247,5.998,8.609,0,0,4.19,2.958,5.749,0,0,7.815,6.394,9.39,0,0,1.935,1.054,3.138,0,0,23.557,13.949,34.023,0,0,2.149,1.074,3.562,0,0,3.759,2.611,4.917,0,0,5.854,4.686,7.013,0,0,4.798,3.438,6.311,0,0,6.225,5.519,7.065,0,0
36,196,M,0,,5.19,4.001,6.319,0,0,6.504,5.031,7.999,0,0,0.803,0.702,0.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.009,10.195,16.248,0,0,38.859,30.453,48.534,0,0,1.548,4.623,1.227,1.892,3.666,5.651,0,0,0,0,8.455,6.923,10.099,0,0,4.322,2.94,6.076,0,0,8.967,7.234,10.723,0,0,1.981,1.023,3.182,0,0,21.652,12.348,31.548,0,0,2.326,1.091,3.962,0,0,4.791,3.437,6.09,0,0,7.022,5.633,8.451,0,0,5.113,3.666,6.723,0,0,6.225,5.519,7.065,0,0
36,196,F,0,,4.587,3.497,5.624,0,0,5.709,4.381,7.069,0,0,0.812,0.707,0.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.864,7.835,12.268,0,0,29.463,23.404,36.644,0,0,1.336,3.99,1.055,1.65,3.152,4.928,0,0,0,0,7.328,6.065,8.706,0,0,4.246,2.998,5.826,0,0,7.905,6.468,9.498,0,0,1.962,1.069,3.181,0,0,23.556,13.949,34.021,0,0,2.181,1.09,3.615,0,0,3.798,2.638,4.968,0,0,5.918,4.737,7.089,0,0,4.893,3.508,6.434,0,0,6.225,5.519,7.065,0,0
36,197,M,0,,5.255,4.051,6.399,0,0,6.595,5.102,8.111,0,0,0.802,0.701,0.886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.144,10.3,16.416,0,0,39.26,30.768,49.035,0,0,1.545,4.614,1.225,1.888,3.658,5.639,0,0,0,0,8.56,7.009,10.225,0,0,4.383,2.981,6.162,0,0,9.073,7.319,10.85,0,0,2.007,1.037,3.224,0,0,21.65,12.347,31.545,0,0,2.368,1.11,4.033,0,0,4.845,3.475,6.158,0,0,7.105,5.699,8.551,0,0,5.214,3.74,6.853,0,0,6.225,5.519,7.065,0,0
36,197,F,0,,4.643,3.539,5.692,0,0,5.785,4.44,7.164,0,0,0.811,0.706,0.894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.945,7.9,12.369,0,0,29.707,23.597,36.947,0,0,1.331,3.977,1.052,1.645,3.142,4.912,0,0,0,0,7.41,6.133,8.803,0,0,4.303,3.038,5.904,0,0,7.995,6.541,9.606,0,0,1.989,1.084,3.225,0,0,23.555,13.948,34.02,0,0,2.213,1.106,3.668,0,0,3.838,2.665,5.02,0,0,5.982,4.789,7.166,0,0,4.99,3.579,6.558,0,0,6.225,5.519,7.065,0,0
36,198,M,0,,5.321,4.102,6.479,0,0,6.687,5.173,8.224,0,0,0.801,0.7,0.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.279,10.406,16.585,0,0,39.663,31.084,49.538,0,0,1.541,4.604,1.222,1.884,3.651,5.627,0,0,0,0,8.666,7.096,10.351,0,0,4.445,3.023,6.249,0,0,9.18,7.406,10.978,0,0,2.034,1.05,3.266,0,0,21.648,12.346,31.542,0,0,2.41,1.13,4.104,0,0,4.898,3.514,6.227,0,0,7.189,5.766,8.652,0,0,5.317,3.816,6.986,0,0,6.225,5.519,7.065,0,0
36,198,F,0,,4.699,3.582,5.761,0,0,5.863,4.499,7.259,0,0,0.811,0.706,0.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.027,7.965,12.471,0,0,29.952,23.792,37.252,0,0,1.327,3.964,1.048,1.639,3.132,4.896,0,0,0,0,7.493,6.201,8.901,0,0,4.36,3.078,5.982,0,0,8.086,6.615,9.715,0,0,2.017,1.099,3.27,0,0,23.555,13.947,34.019,0,0,2.245,1.122,3.722,0,0,3.877,2.693,5.072,0,0,6.046,4.84,7.243,0,0,5.088,3.652,6.685,0,0,6.225,5.519,7.065,0,0
36,199,M,0,,5.388,4.153,6.56,0,0,6.779,5.244,8.338,0,0,0.8,0.699,0.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.414,10.513,16.754,0,0,40.068,31.401,50.045,0,0,1.538,4.594,1.22,1.88,3.643,5.615,0,0,0,0,8.773,7.184,10.479,0,0,4.507,3.066,6.336,0,0,9.288,7.493,11.107,0,0,2.061,1.064,3.309,0,0,21.646,12.345,31.539,0,0,2.452,1.15,4.177,0,0,4.953,3.553,6.296,0,0,7.273,5.834,8.753,0,0,5.422,3.894,7.121,0,0,6.225,5.519,7.065,0,0
36,199,F,0,,4.756,3.626,5.831,0,0,5.941,4.559,7.356,0,0,0.81,0.705,0.892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.109,8.03,12.573,0,0,30.197,23.986,37.557,0,0,1.323,3.951,1.045,1.634,3.121,4.88,0,0,0,0,7.575,6.269,8.999,0,0,4.418,3.119,6.061,0,0,8.177,6.69,9.825,0,0,2.045,1.114,3.316,0,0,23.554,13.947,34.018,0,0,2.278,1.139,3.776,0,0,3.917,2.721,5.124,0,0,6.111,4.892,7.321,0,0,5.189,3.727,6.814,0,0,6.225,5.519,7.065,0,0
36,200,M,0,,5.454,4.205,6.641,0,0,6.873,5.316,8.452,0,0,0.8,0.699,0.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.551,10.62,16.925,0,0,40.476,31.721,50.553,0,0,1.535,4.585,1.217,1.876,3.635,5.604,0,0,0,0,8.881,7.272,10.607,0,0,4.57,3.108,6.425,0,0,9.396,7.58,11.237,0,0,2.088,1.078,3.352,0,0,21.644,12.344,31.536,0,0,2.495,1.17,4.25,0,0,5.007,3.592,6.366,0,0,7.357,5.902,8.855,0,0,5.53,3.973,7.259,0,0,6.225,5.519,7.065,0,0
36,200,F,0,,4.813,3.669,5.901,0,0,6.019,4.619,7.453,0,0,0.809,0.704,0.891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.192,8.096,12.676,0,0,30.443,24.182,37.863,0,0,1.318,3.938,1.042,1.629,3.111,4.865,0,0,0,0,7.659,6.338,9.098,0,0,4.476,3.16,6.141,0,0,8.268,6.765,9.935,0,0,2.073,1.13,3.362,0,0,23.553,13.946,34.016,0,0,2.311,1.155,3.831,0,0,3.957,2.749,5.176,0,0,6.176,4.944,7.399,0,0,5.292,3.802,6.946,0,0,6.225,5.519,7.065,0,0
37,150,M,0,,2.67,2.056,3.254,0,0,3.124,2.414,3.845,0,0,0.849,0.742,0.938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.537,5.898,9.426,0,0,22.514,17.617,28.156,0,0,1.719,5.136,1.361,2.104,4.066,6.285,0,0,0,0,4.415,3.613,5.275,0,0,2.066,1.406,2.905,0,0,4.83,3.898,5.773,0,0,1.093,0.572,1.744,0,0,21.864,12.614,31.692,0,0,0.909,0.422,1.555,0,0,2.671,1.914,3.396,0,0,3.783,3.034,4.554,0,0,2.084,1.452,2.793,0,0,6.244,5.531,7.093,0,0
37,150,F,0,,2.409,1.833,2.956,0,0,2.821,2.162,3.497,0,0,0.85,0.74,0.937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.378,5.062,7.938,0,0,19.05,15.12,23.71,0,0,1.582,4.726,1.249,1.955,3.732,5.839,0,0,0,0,4.09,3.383,4.86,0,0,2.12,1.497,2.908,0,0,4.363,3.571,5.24,0,0,1.052,0.577,1.697,0,0,23.823,14.214,34.277,0,0,1.004,0.496,1.675,0,0,2.205,1.53,2.887,0,0,3.353,2.682,4.019,0,0,1.995,1.39,2.673,0,0,6.244,5.531,7.093,0,0
37,151,M,0,,2.715,2.09,3.308,0,0,3.181,2.458,3.915,0,0,0.848,0.741,0.937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.639,5.977,9.553,0,0,22.818,17.855,28.536,0,0,1.715,5.122,1.358,2.098,4.055,6.267,0,0,0,0,4.487,3.672,5.361,0,0,2.105,1.432,2.958,0,0,4.905,3.959,5.863,0,0,1.107,0.579,1.767,0,0,21.862,12.613,31.689,0,0,0.93,0.432,1.591,0,0,2.71,1.942,3.446,0,0,3.842,3.081,4.624,0,0,2.125,1.482,2.847,0,0,6.244,5.531,7.093,0,0
37,151,F,0,,2.447,1.862,3.003,0,0,2.871,2.2,3.558,0,0,0.849,0.739,0.936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.446,5.117,8.023,0,0,19.256,15.283,23.966,0,0,1.575,4.705,1.244,1.946,3.716,5.814,0,0,0,0,4.149,3.432,4.931,0,0,2.157,1.523,2.958,0,0,4.428,3.625,5.318,0,0,1.066,0.586,1.72,0,0,23.822,14.214,34.276,0,0,1.023,0.505,1.707,0,0,2.235,1.551,2.926,0,0,3.4,2.72,4.076,0,0,2.034,1.418,2.724,0,0,6.244,5.531,7.093,0,0
37,152,M,0,,2.759,2.124,3.362,0,0,3.239,2.503,3.986,0,0,0.847,0.739,0.936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.742,6.058,9.681,0,0,23.124,18.094,28.919,0,0,1.71,5.108,1.354,2.092,4.044,6.25,0,0,0,0,4.559,3.731,5.448,0,0,2.144,1.458,3.013,0,0,4.98,4.02,5.953,0,0,1.122,0.587,1.79,0,0,21.86,12.612,31.686,0,0,0.952,0.442,1.628,0,0,2.749,1.971,3.496,0,0,3.901,3.128,4.695,0,0,2.167,1.512,2.902,0,0,6.244,5.531,7.093,0,0
37,152,F,0,,2.486,1.892,3.051,0,0,2.921,2.238,3.62,0,0,0.848,0.738,0.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.516,5.171,8.11,0,0,19.462,15.447,24.224,0,0,1.569,4.685,1.239,1.938,3.7,5.789,0,0,0,0,4.209,3.482,5.003,0,0,2.194,1.549,3.01,0,0,4.493,3.678,5.396,0,0,1.081,0.594,1.744,0,0,23.821,14.213,34.275,0,0,1.043,0.515,1.74,0,0,2.266,1.572,2.965,0,0,3.448,2.758,4.133,0,0,2.074,1.447,2.777,0,0,6.244,5.531,7.093,0,0
37,153,M,0,,2.804,2.158,3.417,0,0,3.297,2.548,4.058,0,0,0.846,0.738,0.934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.845,6.138,9.81,0,0,23.432,18.335,29.304,0,0,1.705,5.094,1.35,2.087,4.033,6.233,0,0,0,0,4.632,3.791,5.535,0,0,2.183,1.485,3.068,0,0,5.056,4.081,6.044,0,0,1.137,0.595,1.813,0,0,21.858,12.611,31.683,0,0,0.974,0.453,1.665,0,0,2.789,1.999,3.547,0,0,3.96,3.176,4.767,0,0,2.21,1.543,2.958,0,0,6.244,5.531,7.093,0,0
37,153,F,0,,2.525,1.922,3.099,0,0,2.972,2.277,3.683,0,0,0.847,0.737,0.934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.585,5.227,8.196,0,0,19.67,15.612,24.482,0,0,1.562,4.666,1.234,1.93,3.685,5.765,0,0,0,0,4.27,3.532,5.075,0,0,2.232,1.576,3.061,0,0,4.559,3.732,5.476,0,0,1.096,0.602,1.768,0,0,23.82,14.213,34.274,0,0,1.063,0.525,1.773,0,0,2.296,1.593,3.005,0,0,3.496,2.797,4.191,0,0,2.115,1.477,2.831,0,0,6.244,5.531,7.093,0,0
37,154,M,0,,2.849,2.193,3.472,0,0,3.356,2.593,4.131,0,0,0.844,0.737,0.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.949,6.22,9.94,0,0,23.742,18.578,29.692,0,0,1.701,5.08,1.346,2.081,4.022,6.216,0,0,0,0,4.706,3.852,5.623,0,0,2.222,1.512,3.124,0,0,5.133,4.143,6.136,0,0,1.152,0.602,1.837,0,0,21.856,12.61,31.68,0,0,0.996,0.463,1.704,0,0,2.829,2.028,3.598,0,0,4.02,3.224,4.839,0,0,2.254,1.575,3.015,0,0,6.244,5.531,7.093,0,0
37,154,F,0,,2.565,1.952,3.147,0,0,3.023,2.316,3.747,0,0,0.846,0.736,0.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.655,5.282,8.283,0,0,19.879,15.778,24.742,0,0,1.555,4.646,1.228,1.922,3.669,5.74,0,0,0,0,4.331,3.583,5.147,0,0,2.27,1.603,3.114,0,0,4.626,3.787,5.556,0,0,1.111,0.61,1.793,0,0,23.819,14.212,34.272,0,0,1.083,0.535,1.806,0,0,2.327,1.614,3.045,0,0,3.545,2.836,4.249,0,0,2.157,1.507,2.885,0,0,6.244,5.531,7.093,0,0
37,155,M,0,,2.895,2.229,3.528,0,0,3.416,2.64,4.205,0,0,0.843,0.736,0.932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.053,6.301,10.071,0,0,24.054,18.822,30.082,0,0,1.696,5.067,1.343,2.076,4.011,6.2,0,0,0,0,4.781,3.913,5.713,0,0,2.262,1.539,3.18,0,0,5.211,4.206,6.229,0,0,1.167,0.61,1.861,0,0,21.854,12.609,31.678,0,0,1.019,0.473,1.742,0,0,2.869,2.057,3.649,0,0,4.081,3.273,4.912,0,0,2.299,1.607,3.073,0,0,6.244,5.531,7.093,0,0
37,155,F,0,,2.605,1.982,3.196,0,0,3.075,2.356,3.811,0,0,0.845,0.735,0.932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.725,5.338,8.37,0,0,20.088,15.944,25.002,0,0,1.549,4.627,1.223,1.914,3.654,5.717,0,0,0,0,4.393,3.634,5.221,0,0,2.309,1.63,3.167,0,0,4.693,3.842,5.636,0,0,1.127,0.619,1.818,0,0,23.818,14.212,34.271,0,0,1.103,0.545,1.84,0,0,2.357,1.635,3.085,0,0,3.594,2.875,4.307,0,0,2.2,1.538,2.941,0,0,6.244,5.531,7.093,0,0
37,156,M,0,,2.941,2.264,3.584,0,0,3.477,2.686,4.279,0,0,0.842,0.735,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.158,6.384,10.203,0,0,24.369,19.068,30.475,0,0,1.692,5.053,1.339,2.07,4.0,6.183,0,0,0,0,4.856,3.974,5.803,0,0,2.303,1.567,3.237,0,0,5.289,4.269,6.322,0,0,1.182,0.618,1.886,0,0,21.852,12.608,31.675,0,0,1.042,0.484,1.782,0,0,2.91,2.086,3.701,0,0,4.142,3.321,4.986,0,0,2.344,1.64,3.133,0,0,6.244,5.531,7.093,0,0
37,156,F,0,,2.645,2.013,3.246,0,0,3.127,2.396,3.875,0,0,0.844,0.735,0.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.796,5.394,8.458,0,0,20.298,16.111,25.264,0,0,1.542,4.607,1.218,1.906,3.639,5.693,0,0,0,0,4.455,3.685,5.294,0,0,2.348,1.658,3.22,0,0,4.761,3.897,5.718,0,0,1.142,0.627,1.843,0,0,23.817,14.211,34.27,0,0,1.124,0.555,1.874,0,0,2.388,1.657,3.126,0,0,3.643,2.914,4.367,0,0,2.243,1.569,2.998,0,0,6.244,5.531,7.093,0,0
37,157,M,0,,2.988,2.3,3.641,0,0,3.538,2.734,4.354,0,0,0.841,0.734,0.929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.264,6.467,10.335,0,0,24.685,19.316,30.871,0,0,1.687,5.04,1.336,2.065,3.99,6.167,0,0,0,0,4.932,4.036,5.893,0,0,2.344,1.595,3.295,0,0,5.368,4.333,6.416,0,0,1.198,0.626,1.911,0,0,21.85,12.607,31.672,0,0,1.065,0.495,1.822,0,0,2.951,2.115,3.753,0,0,4.203,3.371,5.06,0,0,2.39,1.673,3.193,0,0,6.244,5.531,7.093,0,0
37,157,F,0,,2.686,2.044,3.296,0,0,3.18,2.436,3.941,0,0,0.843,0.734,0.929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.866,5.45,8.546,0,0,20.509,16.278,25.526,0,0,1.536,4.588,1.213,1.898,3.624,5.669,0,0,0,0,4.518,3.737,5.369,0,0,2.387,1.686,3.274,0,0,4.829,3.953,5.799,0,0,1.158,0.636,1.869,0,0,23.817,14.211,34.269,0,0,1.145,0.565,1.909,0,0,2.42,1.679,3.167,0,0,3.693,2.954,4.426,0,0,2.287,1.601,3.056,0,0,6.244,5.531,7.093,0,0
37,158,M,0,,3.035,2.336,3.699,0,0,3.6,2.781,4.43,0,0,0.84,0.733,0.928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.371,6.55,10.468,0,0,25.003,19.565,31.269,0,0,1.683,5.026,1.332,2.059,3.979,6.15,0,0,0,0,5.009,4.099,5.985,0,0,2.386,1.623,3.353,0,0,5.447,4.397,6.511,0,0,1.214,0.635,1.936,0,0,21.848,12.605,31.669,0,0,1.089,0.506,1.863,0,0,2.992,2.145,3.805,0,0,4.265,3.421,5.134,0,0,2.438,1.707,3.255,0,0,6.244,5.531,7.093,0,0
37,158,F,0,,2.727,2.075,3.346,0,0,3.233,2.477,4.007,0,0,0.842,0.733,0.928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.937,5.506,8.634,0,0,20.721,16.446,25.79,0,0,1.53,4.57,1.208,1.89,3.609,5.646,0,0,0,0,4.581,3.789,5.444,0,0,2.427,1.714,3.329,0,0,4.898,4.009,5.882,0,0,1.174,0.645,1.895,0,0,23.816,14.21,34.267,0,0,1.166,0.576,1.944,0,0,2.451,1.7,3.208,0,0,3.743,2.994,4.486,0,0,2.333,1.634,3.115,0,0,6.244,5.531,7.093,0,0
37,159,M,0,,3.083,2.373,3.757,0,0,3.662,2.83,4.507,0,0,0.839,0.732,0.927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.478,6.634,10.602,0,0,25.324,19.816,31.67,0,0,1.678,5.013,1.329,2.054,3.969,6.134,0,0,0,0,5.086,4.163,6.077,0,0,2.427,1.651,3.412,0,0,5.527,4.462,6.607,0,0,1.23,0.643,1.961,0,0,21.846,12.604,31.666,0,0,1.113,0.517,1.904,0,0,3.034,2.175,3.858,0,0,4.328,3.471,5.21,0,0,2.486,1.742,3.318,0,0,6.244,5.531,7.093,0,0
37,159,F,0,,2.768,2.106,3.397,0,0,3.287,2.519,4.074,0,0,0.841,0.732,0.927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.008,5.562,8.723,0,0,20.934,16.615,26.055,0,0,1.524,4.551,1.203,1.883,3.594,5.623,0,0,0,0,4.644,3.842,5.519,0,0,2.467,1.742,3.384,0,0,4.967,4.066,5.965,0,0,1.19,0.654,1.921,0,0,23.815,14.21,34.266,0,0,1.187,0.586,1.98,0,0,2.483,1.722,3.249,0,0,3.793,3.034,4.546,0,0,2.379,1.667,3.175,0,0,6.244,5.531,7.093,0,0
37,160,M,0,,3.131,2.41,3.815,0,0,3.725,2.878,4.585,0,0,0.837,0.731,0.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586,6.718,10.738,0,0,25.646,20.068,32.073,0,0,1.674,5.0,1.325,2.048,3.959,6.118,0,0,0,0,5.164,4.226,6.171,0,0,2.47,1.68,3.472,0,0,5.608,4.527,6.704,0,0,1.246,0.651,1.987,0,0,21.845,12.603,31.664,0,0,1.138,0.529,1.946,0,0,3.076,2.205,3.912,0,0,4.391,3.521,5.286,0,0,2.535,1.778,3.382,0,0,6.244,5.531,7.093,0,0
37,160,F,0,,2.81,2.138,3.448,0,0,3.341,2.56,4.141,0,0,0.84,0.731,0.926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.08,5.619,8.812,0,0,21.147,16.785,26.321,0,0,1.517,4.533,1.198,1.875,3.58,5.601,0,0,0,0,4.708,3.895,5.595,0,0,2.508,1.771,3.44,0,0,5.037,4.123,6.049,0,0,1.207,0.663,1.948,0,0,23.814,14.209,34.265,0,0,1.209,0.597,2.016,0,0,2.514,1.744,3.291,0,0,3.844,3.075,4.607,0,0,2.426,1.701,3.237,0,0,6.244,5.531,7.093,0,0
37,161,M,0,,3.179,2.447,3.874,0,0,3.789,2.928,4.664,0,0,0.836,0.73,0.924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.695,6.803,10.873,0,0,25.971,20.322,32.479,0,0,1.67,4.987,1.322,2.043,3.948,6.103,0,0,0,0,5.243,4.291,6.265,0,0,2.513,1.709,3.532,0,0,5.69,4.593,6.801,0,0,1.262,0.66,2.013,0,0,21.843,12.602,31.661,0,0,1.162,0.54,1.988,0,0,3.118,2.235,3.965,0,0,4.455,3.572,5.362,0,0,2.585,1.814,3.448,0,0,6.244,5.531,7.093,0,0
37,161,F,0,,2.852,2.17,3.5,0,0,3.396,2.603,4.21,0,0,0.839,0.73,0.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.152,5.676,8.901,0,0,21.362,16.955,26.587,0,0,1.511,4.514,1.194,1.867,3.565,5.578,0,0,0,0,4.772,3.948,5.672,0,0,2.549,1.8,3.496,0,0,5.107,4.181,6.134,0,0,1.224,0.672,1.975,0,0,23.813,14.209,34.264,0,0,1.23,0.608,2.052,0,0,2.546,1.767,3.333,0,0,3.895,3.116,4.668,0,0,2.474,1.736,3.299,0,0,6.244,5.531,7.093,0,0
37,162,M,0,,3.228,2.485,3.934,0,0,3.854,2.978,4.743,0,0,0.835,0.729,0.923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.804,6.889,11.01,0,0,26.298,20.577,32.887,0,0,1.665,4.975,1.318,2.038,3.938,6.087,0,0,0,0,5.323,4.356,6.36,0,0,2.556,1.739,3.593,0,0,5.772,4.659,6.899,0,0,1.279,0.669,2.04,0,0,21.841,12.601,31.658,0,0,1.188,0.552,2.032,0,0,3.161,2.266,4.019,0,0,4.519,3.624,5.439,0,0,2.636,1.851,3.514,0,0,6.244,5.531,7.093,0,0
37,162,F,0,,2.894,2.203,3.552,0,0,3.452,2.645,4.278,0,0,0.838,0.729,0.924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.224,5.733,8.991,0,0,21.577,17.125,26.855,0,0,1.505,4.496,1.189,1.86,3.551,5.556,0,0,0,0,4.837,4.002,5.749,0,0,2.59,1.829,3.553,0,0,5.178,4.239,6.219,0,0,1.241,0.681,2.002,0,0,23.812,14.208,34.262,0,0,1.252,0.619,2.089,0,0,2.579,1.789,3.375,0,0,3.946,3.157,4.73,0,0,2.523,1.771,3.363,0,0,6.244,5.531,7.093,0,0
